Cluster_size,Cluster_count,cell_type,alpha,grid_size,growth_rate_C,fractal_dim,condi_entropy,autocorr
18.0,1.0,3.0,3.25,70,0.001,1.5637164354961712,32.00107504888816,0.20624335144637668
24.0,1.0,3.0,3.25,70,0.001,1.5637164354961712,32.00107504888816,0.20624335144637668
1.0,224.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
2.0,49.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
3.0,33.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
4.0,14.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
5.0,11.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
6.0,7.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
7.0,4.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
8.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
9.0,3.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
11.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
12.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
13.0,2.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
14.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
15.0,2.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
16.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
17.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
25.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
26.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
35.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
41.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
47.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
57.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
58.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
85.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
142.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
229.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
307.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
375.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
427.0,1.0,1.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
1.0,137.0,2.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
2.0,17.0,2.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
3.0,7.0,2.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
4.0,3.0,2.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
5.0,3.0,2.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
8.0,1.0,2.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
9.0,1.0,2.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
12.0,1.0,2.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
13.0,2.0,2.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
32.0,1.0,2.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
1.0,88.0,3.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
2.0,16.0,3.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
3.0,8.0,3.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
4.0,6.0,3.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
5.0,4.0,3.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
11.0,1.0,3.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
14.0,1.0,3.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
19.0,1.0,3.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
69.0,1.0,3.0,3.25,80,0.001,1.635139746882143,32.85324159684186,0.2036588497789367
1.0,339.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
2.0,88.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
3.0,43.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
4.0,19.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
5.0,15.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
6.0,6.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
7.0,10.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
8.0,6.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
9.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
10.0,4.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
11.0,2.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
13.0,3.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
19.0,2.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
20.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
23.0,2.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
25.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
30.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
31.0,2.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
41.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
50.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
51.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
53.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
69.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
73.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
85.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
103.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
132.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
141.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
155.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
305.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
357.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
372.0,1.0,1.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
1.0,129.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
2.0,24.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
3.0,12.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
4.0,5.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
5.0,5.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
6.0,4.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
7.0,4.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
8.0,1.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
10.0,1.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
11.0,2.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
20.0,1.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
38.0,1.0,2.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
1.0,97.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
2.0,20.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
3.0,6.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
4.0,3.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
5.0,6.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
6.0,1.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
7.0,2.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
8.0,1.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
9.0,1.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
11.0,2.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
12.0,2.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
18.0,1.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
20.0,1.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
23.0,1.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
58.0,1.0,3.0,3.25,90,0.001,1.7890926584826834,34.75212260620813,0.2027084950713487
1.0,383.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
2.0,91.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
3.0,35.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
4.0,29.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
5.0,20.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
6.0,15.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
7.0,8.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
8.0,7.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
9.0,8.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
10.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
11.0,4.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
12.0,4.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
13.0,2.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
14.0,3.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
16.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
17.0,3.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
18.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
19.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
21.0,3.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
22.0,2.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
23.0,2.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
27.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
33.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
40.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
43.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
54.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
55.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
56.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
61.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
86.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
87.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
93.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
98.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
104.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
115.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
125.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
206.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
275.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
426.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
449.0,1.0,1.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
1.0,172.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
2.0,26.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
3.0,8.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
4.0,10.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
5.0,2.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
6.0,4.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
7.0,3.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
9.0,1.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
10.0,1.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
12.0,1.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
13.0,2.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
14.0,1.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
17.0,1.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
21.0,1.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
22.0,1.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
33.0,1.0,2.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
1.0,148.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
2.0,23.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
3.0,11.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
4.0,8.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
5.0,1.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
6.0,4.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
7.0,2.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
8.0,1.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
9.0,2.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
10.0,2.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
11.0,1.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
16.0,1.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
17.0,2.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
23.0,1.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
24.0,1.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
41.0,1.0,3.0,3.25,100,0.001,1.771488943423156,35.132089838214476,0.20234651595710665
1.0,1588.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
2.0,339.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
3.0,175.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
4.0,95.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
5.0,66.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
6.0,45.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
7.0,41.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
8.0,21.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
9.0,27.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
10.0,12.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
11.0,12.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
12.0,13.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
13.0,6.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
14.0,7.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
15.0,10.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
16.0,5.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
17.0,5.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
18.0,7.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
19.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
21.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
22.0,4.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
23.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
24.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
25.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
26.0,3.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
27.0,4.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
29.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
30.0,3.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
31.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
32.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
34.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
35.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
37.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
38.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
40.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
41.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
42.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
43.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
44.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
46.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
47.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
48.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
51.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
52.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
53.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
54.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
55.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
57.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
63.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
64.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
65.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
67.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
68.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
73.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
78.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
79.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
83.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
86.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
87.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
93.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
101.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
102.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
105.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
106.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
109.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
110.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
114.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
134.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
136.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
137.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
147.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
149.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
162.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
180.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
188.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
260.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
281.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
332.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
342.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
348.0,2.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
371.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
389.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
396.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
413.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
471.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
484.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
592.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
659.0,1.0,1.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
1.0,753.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
2.0,135.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
3.0,53.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
4.0,30.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
5.0,22.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
6.0,16.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
7.0,13.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
8.0,7.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
9.0,3.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
10.0,5.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
11.0,6.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
12.0,2.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
13.0,1.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
15.0,1.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
16.0,1.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
17.0,3.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
19.0,1.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
21.0,2.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
22.0,1.0,2.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
1.0,608.0,3.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
2.0,109.0,3.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
3.0,56.0,3.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
4.0,30.0,3.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
5.0,22.0,3.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
6.0,18.0,3.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
7.0,10.0,3.0,3.25,200,0.001,1.8162381389279953,39.73040761076584,0.201871313077771
