Cluster_size,Cluster_count,cell_type,growth_rate_H,growth_rate_I,growth_rate_C,seed,alpha,conditional_entropy,fractal_dimension
7.0,1.0,2.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
58.0,1.0,2.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
73.0,1.0,2.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
75.0,1.0,2.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
160.0,1.0,2.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
180.0,1.0,2.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
202.0,1.0,2.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
1.0,3.0,3.0,0.01,0.003,0.0001,4,1.875,14.819341007098506,2.073292470008883
1.0,52.0,1.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
2.0,10.0,1.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
3.0,1.0,1.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
4.0,1.0,1.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
6.0,1.0,1.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
10.0,1.0,1.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
28.0,1.0,1.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
149.0,1.0,1.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
2323.0,1.0,1.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
1.0,49.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
2.0,3.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
3.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
4.0,1.0,2.0,0.01,0.003,0.0001,4,2.0,16.545546222740157,2.041699039465356
